Order_ID,Order_Date,Customer_ID,Restaurant_ID,Region,Delivery_Partner_ID,Order_Value,Delivery_Fee,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Delivery_Time_Minutes,Order_Rating,Festival_Flag
O102615,09-03-2024,C09397,R320,Metropolitan,D1006,386,30,0,416,UPI,Delivered,32,4,1
O102617,08-11-2023,C05572,R267,Urban,D0205,632,35,0,667,Wallet,Cancelled,38,4,1
O102622,07-03-2024,C03064,R059,Semi-Urban,D0203,706,30,150,586,Wallet,Delivered,38,4,1
O102624,11-07-2023,C02324,R228,Urban,D0126,555,30,30,555,UPI,Delivered,28,4,1
O102628,04-01-2023,C15240,R445,Urban,D0216,794,40,0,834,Card,Delivered,46,4,0
O102661,30-03-2024,C05156,R516,Semi-Urban,D0716,402,35,20,417,Card,Delivered,25,4,1
O102682,25-04-2023,C01141,R007,Semi-Urban,D0032,531,30,0,561,Card,Delivered,38,4,0
O102684,03-12-2025,C01305,R360,Urban,D0701,328,40,0,368,UPI,Delivered,39,3,1
O102685,24-02-2023,C06301,R093,Semi-Urban,D0180,489,30,0,519,Card,Returned,25,5,0
O102686,05-07-2024,C00438,R189,Semi-Urban,D0613,398,30,0,428,UPI,Delivered,42,4,1
O102693,23-02-2025,C06286,R076,Semi-Urban,D0854,398,35,0,433,UPI,Delivered,45,4,0
O102736,25-10-2024,C14370,R004,Urban,D0238,1038,50,0,1088,UPI,Cancelled,29,4,1
O102747,15-04-2023,C14796,R090,Metropolitan,D0963,707,40,50,697,UPI,Delivered,39,5,0
O102772,15-11-2023,C15356,R525,Urban,D1017,569,30,0,599,UPI,Delivered,30,4,1
O102787,23-05-2024,C01264,R041,Semi-Urban,D0424,601,50,100,551,Wallet,Delivered,34,5,0
O102789,21-03-2025,C09816,R033,Urban,D0947,273,50,0,323,Card,Delivered,29,5,1
O102797,22-05-2024,C04960,R356,Urban,D0483,631,35,20,646,UPI,Delivered,37,4,0
O102803,02-08-2024,C16048,R367,Urban,D0895,235,35,0,270,UPI,Delivered,41,5,1
O102808,10-09-2023,C13155,R055,Urban,D0068,434,40,0,474,UPI,Delivered,30,5,0
O102810,19-09-2023,C20137,R129,Metropolitan,D0818,724,30,100,654,UPI,Cancelled,35,4,0
O102812,21-09-2025,C14777,R099,Urban,D0606,477,40,150,367,Card,Returned,30,4,0
O102816,28-10-2023,C10542,R198,Metropolitan,D1046,361,40,100,301,Card,Delivered,30,5,1
O102829,19-12-2023,C09243,R448,Urban,D0790,673,35,0,708,Card,Delivered,32,4,1
O102841,13-01-2025,C06286,R398,Semi-Urban,D0219,723,45,150,618,UPI,Delivered,48,5,0
O102852,02-09-2025,C10520,R207,Urban,D0679,483,30,20,493,UPI,Cancelled,43,5,0
O102862,10-02-2023,C02756,R535,Urban,D0800,815,35,0,850,UPI,Delivered,44,4,0
O102873,13-09-2025,C03487,R014,Urban,D0003,390,35,150,275,Wallet,Delivered,31,3,0
O102880,22-01-2024,C04705,R136,Semi-Urban,D1047,548,50,0,598,UPI,Delivered,33,4,0
O102909,09-11-2024,C05259,R158,Urban,D0840,469,40,0,509,Card,Delivered,37,4,1
O102931,18-12-2023,C02069,R236,Semi-Urban,D0138,622,30,0,652,Wallet,Delivered,33,4,1
O102934,12-12-2023,C00770,R485,Semi-Urban,D0664,669,30,0,699,UPI,Delivered,29,4,1
O102949,19-03-2025,C02279,R330,Metropolitan,D0082,556,35,0,591,Wallet,Delivered,35,3,1
O102951,21-06-2024,C11409,R032,Urban,D0176,412,30,20,422,Card,Delivered,41,2,0
O102965,05-05-2023,C06952,R054,Metropolitan,D0005,439,35,75,399,Card,Delivered,34,5,0
O102972,03-08-2023,C01082,R469,Urban,D0390,634,30,0,664,UPI,Delivered,30,4,1
O102990,16-07-2023,C06270,R152,Urban,D0040,557,40,0,597,Card,Delivered,38,5,1
O102993,20-02-2023,C07986,R541,Urban,D0824,321,30,150,201,UPI,Delivered,35,5,0
O102995,28-03-2023,C05626,R068,Semi-Urban,D0186,406,35,0,441,Wallet,Delivered,32,4,1
O103002,15-12-2023,C04695,R496,Semi-Urban,D0937,493,35,0,528,UPI,Delivered,33,5,1
O103005,20-06-2024,C11594,R137,Metropolitan,D0358,489,50,0,539,UPI,Delivered,32,5,0
O103011,21-12-2025,C03086,R312,Semi-Urban,D0138,793,40,50,783,Card,Delivered,44,3,1
O103022,18-01-2024,C15022,R543,Urban,D0642,453,30,75,408,Card,Delivered,38,3,0
O103030,29-10-2024,C11142,R271,Metropolitan,D0154,635,35,0,670,UPI,Cancelled,36,5,1
O103035,21-01-2025,C00940,R159,Urban,D0017,455,40,0,495,UPI,Delivered,25,4,0
O103043,22-03-2025,C01141,R523,Semi-Urban,D0219,403,35,0,438,UPI,Delivered,26,1,1
O103062,04-03-2025,C19446,R386,Metropolitan,D0816,513,40,0,553,Wallet,Delivered,34,4,1
O103076,01-09-2024,C05191,R305,Semi-Urban,D0432,695,30,0,725,Cash,Delivered,36,5,0
O103110,23-05-2023,C17161,R443,Urban,D0320,515,35,75,475,UPI,Delivered,40,4,0
O103112,10-08-2024,C20185,R442,Metropolitan,D0681,712,40,20,732,Card,Delivered,37,5,1
O103115,02-09-2025,C01217,R468,Semi-Urban,D0303,831,35,100,766,UPI,Cancelled,30,2,0
O103124,05-10-2025,C04635,R103,Urban,D0717,299,35,0,334,UPI,Delivered,36,4,1
O103130,02-12-2025,C09731,R074,Urban,D0847,481,40,0,521,UPI,Delivered,29,3,1
O103134,14-08-2023,C01885,R468,Semi-Urban,D0138,719,40,0,759,UPI,Delivered,33,4,1
O103137,26-09-2023,C01411,R211,Metropolitan,D0647,602,30,0,632,Card,Delivered,32,4,0
O103138,02-03-2024,C13374,R017,Urban,D0457,500,30,0,530,Cash,Delivered,33,4,1
O103150,06-09-2025,C15174,R414,Urban,D0446,662,50,0,712,UPI,Delivered,42,4,0
O103154,13-01-2025,C20155,R339,Metropolitan,D0524,647,50,0,697,Card,Delivered,32,5,0
O103158,05-01-2023,C02005,R451,Semi-Urban,D0760,340,30,0,370,Wallet,Delivered,42,3,0
O103180,15-06-2024,C19294,R024,Metropolitan,D0285,478,30,0,508,UPI,Delivered,38,4,0
O103187,12-08-2025,C07474,R548,Urban,D0274,484,40,0,524,UPI,Delivered,32,5,1
O103203,05-12-2023,C03247,R159,Urban,D1023,1026,35,0,1061,Cash,Delivered,35,4,1
O103208,16-04-2024,C15289,R083,Urban,D1098,200,40,0,240,Cash,Delivered,38,4,0
O103211,09-07-2024,C19453,R157,Metropolitan,D1079,699,55,0,754,UPI,Delivered,49,5,1
O103227,27-09-2024,C06507,R305,Semi-Urban,D0880,572,40,0,612,UPI,Delivered,34,5,0
O103232,15-11-2025,C01885,R440,Semi-Urban,D0462,643,30,75,598,UPI,Returned,42,1,1
O103236,11-11-2023,C06331,R145,Urban,D0950,1179,30,0,1209,UPI,Delivered,38,5,1
O103249,25-11-2023,C19401,R504,Metropolitan,D0974,549,30,0,579,UPI,Delivered,30,4,1
O103257,19-09-2023,C09575,R172,Metropolitan,D0982,599,50,20,629,UPI,Delivered,39,2,0
O103260,05-07-2024,C11536,R023,Metropolitan,D0184,526,35,0,561,UPI,Cancelled,36,5,1
O103297,30-06-2023,C04014,R181,Semi-Urban,D0203,517,35,150,402,Card,Delivered,33,3,0
O103303,31-12-2023,C20518,R534,Metropolitan,D0729,592,40,0,632,UPI,Cancelled,36,4,1
O103310,10-12-2025,C10450,R063,Urban,D0480,703,35,0,738,Wallet,Delivered,31,5,1
O103313,03-09-2025,C05141,R358,Semi-Urban,D0937,542,35,0,577,UPI,Delivered,30,4,0
O103332,27-02-2024,C05101,R165,Urban,D0842,570,30,0,600,Card,Delivered,33,5,0
O103334,17-08-2024,C20526,R458,Metropolitan,D0890,466,30,150,346,UPI,Delivered,34,4,1
O103360,29-05-2024,C01386,R061,Semi-Urban,D0474,445,40,0,485,UPI,Delivered,37,5,0
O103363,18-03-2025,C16711,R066,Metropolitan,D0920,282,35,0,317,Cash,Delivered,36,4,1
O103372,14-01-2025,C00499,R107,Semi-Urban,D1024,561,50,30,581,UPI,Delivered,27,3,0
O103378,16-11-2023,C05436,R076,Semi-Urban,D0573,710,30,0,740,Wallet,Delivered,40,3,1
O103379,23-05-2023,C05211,R328,Metropolitan,D0244,627,35,0,662,Cash,Delivered,47,5,0
O103390,09-12-2024,C03470,R184,Urban,D1099,457,40,0,497,UPI,Delivered,34,5,1
O103396,17-09-2023,C11891,R208,Urban,D0347,772,40,0,812,Cash,Delivered,42,4,0
O103405,23-01-2024,C10789,R165,Urban,D0759,438,40,0,478,Wallet,Delivered,39,5,0
O103407,06-11-2023,C05156,R409,Semi-Urban,D0293,278,35,0,313,Wallet,Delivered,46,3,1
O103413,27-02-2023,C14274,R425,Metropolitan,D0550,200,30,0,230,Wallet,Delivered,37,4,0
O103415,21-12-2025,C00770,R451,Semi-Urban,D0880,644,35,0,679,UPI,Delivered,38,4,1
O103420,08-03-2024,C18060,R072,Metropolitan,D0777,605,35,50,590,UPI,Delivered,42,4,1
O103422,14-04-2025,C04833,R440,Semi-Urban,D0854,674,30,0,704,UPI,Delivered,33,5,0
O103423,14-08-2025,C04758,R533,Semi-Urban,D0492,742,40,0,782,UPI,Delivered,38,4,1
O103424,13-08-2025,C00094,R189,Semi-Urban,D0442,822,35,0,857,UPI,Delivered,37,1,1
O103438,31-12-2025,C03550,R469,Urban,D0025,758,50,100,708,UPI,Delivered,29,5,1
O103441,09-06-2024,C08747,R210,Urban,D0421,631,30,0,661,Card,Returned,28,3,0
O103442,21-09-2023,C12044,R080,Urban,D0461,497,40,0,537,UPI,Delivered,29,4,0
O103443,02-10-2025,C02865,R123,Urban,D0459,370,30,0,400,UPI,Delivered,37,4,1
O103448,25-09-2023,C04758,R502,Semi-Urban,D0110,474,35,20,489,Cash,Delivered,33,3,0
O103483,29-11-2023,C10942,R292,Metropolitan,D0607,519,30,0,549,Cash,Delivered,41,2,1
O103485,20-11-2023,C06274,R303,Semi-Urban,D0820,896,50,0,946,Cash,Delivered,30,4,1
O103488,08-11-2024,C17671,R020,Metropolitan,D0670,579,35,0,614,Card,Delivered,31,3,1
O103499,22-02-2025,C00884,R494,Semi-Urban,D0462,214,35,0,249,UPI,Delivered,32,2,0
O103505,16-11-2025,C00727,R384,Urban,D0423,513,35,0,548,Wallet,Delivered,50,4,1
O103521,21-08-2023,C02821,R236,Semi-Urban,D0831,599,50,50,599,Card,Delivered,26,3,1
O103527,12-04-2023,C00084,R519,Metropolitan,D0244,426,30,0,456,Wallet,Delivered,44,4,0
O103536,19-04-2023,C06232,R316,Semi-Urban,D0562,780,50,0,830,UPI,Delivered,25,4,0
O103561,25-02-2024,C14306,R374,Urban,D0628,507,30,0,537,UPI,Delivered,30,5,0
O103578,13-07-2023,C16896,R351,Urban,D0233,489,50,50,489,UPI,Delivered,40,4,1
O103590,01-02-2023,C15984,R345,Metropolitan,D0255,702,40,0,742,UPI,Delivered,25,4,0
O103613,18-09-2023,C08788,R454,Metropolitan,D0015,656,40,0,696,Wallet,Delivered,44,3,0
O103616,03-02-2025,C19563,R307,Metropolitan,D0935,580,45,0,625,UPI,Delivered,46,2,0
O103617,11-01-2024,C03782,R002,Semi-Urban,D0698,472,40,30,482,UPI,Delivered,39,4,0
O103628,29-01-2025,C04921,R031,Semi-Urban,D1024,439,30,30,439,Card,Delivered,29,5,0
O103632,09-07-2024,C17113,R507,Urban,D0522,633,30,0,663,Card,Delivered,43,1,1
O103642,20-08-2023,C01395,R076,Semi-Urban,D0937,660,30,75,615,Card,Delivered,41,5,1
O103651,18-12-2025,C16686,R135,Urban,D0549,495,35,0,530,Card,Delivered,33,4,1
O103656,11-06-2025,C04373,R533,Semi-Urban,D0697,465,50,0,515,Card,Delivered,33,2,0
O103659,09-12-2023,C05885,R144,Urban,D0981,603,35,0,638,Cash,Delivered,36,4,1
O103670,13-03-2025,C16453,R230,Urban,D0088,532,50,0,582,UPI,Delivered,36,5,1
O103691,23-01-2023,C05458,R485,Semi-Urban,D0305,583,30,0,613,UPI,Delivered,43,5,0
O103693,28-11-2024,C03018,R277,Metropolitan,D0373,600,30,0,630,Cash,Delivered,37,4,1
O103705,23-09-2025,C01283,R476,Urban,D0147,540,30,0,570,Card,Delivered,40,4,0
O103710,15-09-2025,C15099,R410,Urban,D0951,452,40,0,492,Wallet,Delivered,35,4,0
O103716,19-03-2023,C00378,R179,Semi-Urban,D0276,808,35,0,843,Wallet,Delivered,37,4,1
O103720,10-01-2025,C01110,R154,Semi-Urban,D1048,601,30,0,631,UPI,Delivered,31,5,0
O103730,17-11-2023,C11354,R198,Metropolitan,D0313,618,40,30,628,UPI,Delivered,28,4,1
O103734,20-11-2024,C01487,R074,Urban,D0975,570,40,20,590,UPI,Delivered,41,5,1
O103737,29-06-2024,C05849,R531,Urban,D0674,382,35,0,417,UPI,Delivered,37,4,0
O103750,02-10-2024,C20723,R006,Metropolitan,D0727,823,40,0,863,Wallet,Delivered,34,3,1
O103754,21-07-2024,C00499,R076,Semi-Urban,D0303,472,40,0,512,Cash,Delivered,29,4,1
O103758,20-09-2024,C01553,R352,Urban,D0023,558,35,20,573,UPI,Delivered,35,4,0
O103763,27-10-2025,C05884,R165,Urban,D0897,564,30,0,594,Card,Delivered,25,5,1
O103766,13-03-2023,C16041,R512,Urban,D0577,652,30,0,682,UPI,Delivered,35,5,1
O103769,24-12-2024,C03821,R053,Urban,D0378,639,30,75,594,Card,Delivered,34,5,1
O103771,29-12-2023,C00999,R516,Semi-Urban,D0303,487,40,0,527,Card,Delivered,29,5,1
O103779,09-03-2023,C08710,R044,Metropolitan,D0166,773,40,0,813,UPI,Delivered,42,5,1
O103781,23-11-2023,C01428,R303,Semi-Urban,D0432,496,30,0,526,Cash,Delivered,40,4,1
O103805,04-08-2025,C08927,R069,Metropolitan,D0736,389,35,0,424,UPI,Delivered,47,5,1
O103806,14-04-2025,C09116,R220,Metropolitan,D0528,523,40,75,488,UPI,Delivered,39,4,0
O103816,22-04-2023,C19232,R400,Metropolitan,D0393,585,50,0,635,UPI,Delivered,41,3,0
O103817,02-11-2024,C03086,R303,Semi-Urban,D0745,918,30,20,928,UPI,Delivered,40,5,1
O103818,30-05-2024,C17870,R262,Metropolitan,D0241,409,40,0,449,UPI,Delivered,37,4,0
O103826,15-09-2024,C20952,R023,Metropolitan,D0618,558,30,50,538,Card,Delivered,36,4,0
O103832,31-05-2025,C08032,R106,Urban,D0480,573,40,0,613,UPI,Delivered,34,5,0
O103843,22-12-2023,C13177,R167,Urban,D0489,377,30,0,407,Wallet,Delivered,25,5,1
O103861,17-04-2024,C03632,R305,Semi-Urban,D0868,493,50,30,513,Card,Cancelled,31,4,0
O103895,18-02-2023,C04066,R235,Urban,D0569,558,30,0,588,UPI,Delivered,29,3,0
O103899,07-02-2024,C05015,R154,Semi-Urban,D0312,238,30,0,268,UPI,Delivered,33,4,0
O103919,13-01-2023,C05141,R093,Semi-Urban,D0820,501,35,0,536,UPI,Delivered,34,3,0
O103927,27-05-2023,C06437,R179,Semi-Urban,D0624,733,50,0,783,UPI,Delivered,33,4,0
O103929,10-02-2024,C16762,R390,Metropolitan,D0177,660,35,0,695,Cash,Delivered,38,4,0
O103932,25-06-2025,C03865,R485,Semi-Urban,D0937,458,30,0,488,UPI,Delivered,41,4,0
O103938,06-03-2024,C20724,R334,Metropolitan,D0711,596,35,0,631,Wallet,Cancelled,37,4,1
O103943,20-03-2023,C15906,R025,Metropolitan,D0718,829,35,0,864,Card,Delivered,30,4,1
O103948,27-11-2024,C03766,R248,Urban,D0040,507,30,75,462,Wallet,Delivered,30,3,1
O103959,21-12-2024,C07733,R062,Urban,D0052,781,40,150,671,Cash,Delivered,32,4,1
O103984,26-03-2024,C02015,R492,Urban,D0931,400,30,0,430,UPI,Cancelled,32,3,1
O103989,18-07-2023,C16764,R133,Metropolitan,D0402,740,40,30,750,UPI,Delivered,34,4,1
O104002,09-02-2024,C02472,R426,Semi-Urban,D0376,494,40,0,534,UPI,Delivered,27,4,0
O104004,12-02-2025,C11450,R173,Metropolitan,D0351,350,30,30,350,Card,Delivered,32,5,0
O104007,15-04-2024,C19530,R457,Metropolitan,D0333,353,35,0,388,Card,Delivered,29,4,0
O104014,11-06-2023,C08086,R332,Urban,D0480,254,30,0,284,Wallet,Delivered,32,4,0
O104017,25-12-2024,C06554,R303,Semi-Urban,D1087,514,50,20,544,Card,Delivered,33,5,1
O104029,22-02-2023,C04307,R535,Urban,D0930,282,40,30,292,UPI,Delivered,33,4,0
O104036,22-07-2023,C09480,R508,Urban,D0509,606,35,75,566,Card,Delivered,36,3,1
O104051,10-12-2025,C20688,R140,Metropolitan,D0901,651,30,0,681,UPI,Delivered,32,4,1
O104054,13-09-2025,C18099,R329,Metropolitan,D0296,665,50,0,715,Cash,Delivered,37,5,0
O104055,16-01-2023,C11652,R282,Metropolitan,D0666,610,35,0,645,UPI,Delivered,25,4,0
O104087,13-05-2024,C01428,R523,Semi-Urban,D0745,632,35,75,592,Card,Delivered,35,4,0
O104114,05-11-2025,C01939,R107,Semi-Urban,D0776,665,35,0,700,UPI,Delivered,37,3,1
O104117,06-11-2024,C14289,R008,Urban,D0661,607,40,0,647,UPI,Delivered,28,5,1
O104135,02-09-2023,C18243,R390,Metropolitan,D0212,200,40,0,240,Wallet,Delivered,30,4,0
O104145,02-08-2024,C18706,R327,Metropolitan,D0869,463,30,0,493,Wallet,Delivered,39,4,1
O104150,21-07-2025,C04639,R031,Semi-Urban,D0562,506,35,0,541,Cash,Delivered,40,5,1
O104154,21-11-2025,C00499,R179,Semi-Urban,D0716,574,40,150,464,Card,Delivered,32,4,1
O104156,16-05-2023,C00191,R435,Metropolitan,D0030,378,30,0,408,UPI,Delivered,37,5,0
O104169,25-07-2023,C12124,R144,Urban,D0675,787,35,0,822,Wallet,Delivered,44,4,1
O104171,20-03-2025,C13588,R010,Urban,D0441,512,50,20,542,UPI,Delivered,36,3,1
O104191,22-10-2023,C12705,R167,Urban,D0696,843,30,0,873,Cash,Delivered,35,4,1
O104195,20-01-2024,C05910,R489,Metropolitan,D0075,632,35,0,667,UPI,Delivered,36,3,0
O104204,10-10-2025,C01161,R516,Semi-Urban,D0305,1095,35,20,1110,Card,Delivered,36,4,1
O104225,19-12-2023,C00181,R440,Semi-Urban,D0305,523,30,0,553,Card,Delivered,34,4,1
O104236,06-02-2024,C04653,R097,Urban,D0525,517,40,0,557,UPI,Delivered,29,5,0
O104246,04-06-2025,C03461,R036,Metropolitan,D0398,594,30,100,524,UPI,Delivered,27,4,0
O104256,05-01-2023,C02224,R123,Urban,D0855,578,30,0,608,UPI,Delivered,40,4,0
O104262,07-08-2025,C16102,R188,Metropolitan,D0976,495,40,0,535,Card,Delivered,34,4,1
O104276,16-02-2024,C21070,R221,Metropolitan,D0207,490,35,150,375,UPI,Delivered,35,5,0
O104280,20-03-2024,C02934,R028,Metropolitan,D0702,625,30,50,605,UPI,Cancelled,37,4,1
O104284,09-03-2025,C01788,R302,Urban,D0096,450,40,0,490,Card,Returned,43,4,1
O104286,06-05-2023,C04671,R485,Semi-Urban,D0880,371,35,0,406,Cash,Delivered,35,4,0
O104290,13-09-2023,C07829,R072,Metropolitan,D0974,731,30,0,761,UPI,Delivered,35,4,0
O104291,27-07-2024,C10812,R254,Metropolitan,D0382,430,35,0,465,Wallet,Delivered,43,5,1
O104294,08-04-2025,C07044,R376,Metropolitan,D0915,756,30,0,786,UPI,Delivered,37,5,0
O104312,27-06-2023,C21581,R490,Metropolitan,D0736,409,30,50,389,UPI,Delivered,38,5,0
O104320,01-11-2025,C03556,R239,Semi-Urban,D0268,313,30,0,343,UPI,Delivered,33,5,1
O104326,25-11-2024,C14232,R541,Urban,D1066,616,30,50,596,UPI,Cancelled,43,4,1
O104343,11-04-2025,C00181,R068,Semi-Urban,D1024,600,30,0,630,Card,Delivered,36,3,0
O104347,23-07-2024,C07903,R350,Urban,D0223,464,30,0,494,UPI,Delivered,40,4,1
O104349,31-12-2024,C00771,R533,Semi-Urban,D0565,674,35,0,709,UPI,Delivered,43,4,1
O104359,01-03-2025,C01242,R515,Semi-Urban,D0186,506,30,0,536,Card,Delivered,31,4,1
O104364,14-02-2025,C19645,R503,Metropolitan,D0853,437,30,0,467,Cash,Delivered,26,4,0
O104369,19-05-2024,C09682,R538,Metropolitan,D0197,643,40,0,683,Card,Delivered,34,5,0
O104371,06-12-2024,C01297,R131,Semi-Urban,D0792,1114,40,0,1154,UPI,Delivered,36,2,1
O104374,24-11-2024,C15303,R310,Urban,D0467,644,50,0,694,Card,Delivered,44,4,1
O104424,04-08-2025,C02501,R151,Semi-Urban,D1087,200,50,0,250,UPI,Delivered,30,5,1
O104426,08-03-2024,C13531,R168,Metropolitan,D0069,280,35,0,315,Cash,Delivered,39,5,1
O104428,27-09-2025,C07893,R402,Metropolitan,D0482,584,30,0,614,Card,Delivered,31,2,0
O104433,04-09-2025,C21764,R474,Metropolitan,D1067,643,30,0,673,Card,Delivered,41,4,0
O104449,12-11-2025,C00274,R032,Urban,D0188,585,30,0,615,Card,Delivered,41,2,1
O104454,24-03-2023,C04038,R107,Semi-Urban,D0474,279,40,0,319,UPI,Delivered,42,4,1
O104460,22-10-2025,C06364,R189,Semi-Urban,D0562,711,35,0,746,Card,Delivered,41,4,1
O104461,23-09-2023,C11751,R062,Urban,D0169,577,30,30,577,Card,Delivered,38,4,0
O104499,07-11-2025,C14551,R545,Urban,D0680,576,50,0,626,UPI,Delivered,33,1,1
O104553,17-02-2025,C05123,R097,Urban,D0754,372,35,0,407,UPI,Returned,34,4,0
O104571,14-04-2023,C04627,R451,Semi-Urban,D0432,545,35,0,580,Card,Delivered,42,4,0
O104573,05-10-2023,C00438,R164,Semi-Urban,D0474,549,40,75,514,Card,Delivered,38,3,1
O104575,28-11-2024,C02080,R213,Metropolitan,D0907,458,30,0,488,UPI,Delivered,31,4,1
O104602,10-07-2023,C05954,R405,Urban,D0662,423,40,0,463,Card,Delivered,40,5,1
O104614,08-05-2023,C05742,R424,Urban,D0578,569,30,100,499,Card,Cancelled,39,2,0
O104617,13-05-2023,C11683,R479,Metropolitan,D0985,525,30,20,535,Card,Delivered,37,4,0
O104632,20-02-2023,C02816,R398,Semi-Urban,D0993,602,30,0,632,UPI,Delivered,33,3,0
O104648,20-12-2024,C05989,R002,Semi-Urban,D0501,712,35,0,747,UPI,Delivered,38,4,1
O104649,20-12-2023,C00495,R187,Urban,D0795,422,35,100,357,UPI,Delivered,40,3,1
O104652,16-11-2023,C08485,R228,Urban,D1100,830,30,100,760,Cash,Delivered,40,5,1
O104689,30-06-2023,C01525,R239,Semi-Urban,D0312,831,50,0,881,Cash,Delivered,36,3,0
O104690,04-07-2023,C00361,R154,Semi-Urban,D0988,631,35,0,666,UPI,Delivered,34,3,1
O104699,01-06-2024,C05156,R151,Semi-Urban,D0110,506,30,0,536,Card,Delivered,38,4,0
O104727,05-06-2024,C03937,R120,Urban,D0425,640,50,75,615,Card,Delivered,36,4,0
O104734,20-10-2024,C14899,R491,Metropolitan,D0907,341,35,100,276,Wallet,Delivered,31,5,1
O104737,17-11-2024,C11512,R378,Urban,D1060,531,30,0,561,UPI,Delivered,41,3,1
O104747,07-12-2024,C00665,R239,Semi-Urban,D0624,667,35,75,627,Wallet,Delivered,50,5,1
O104755,28-07-2023,C20716,R406,Metropolitan,D0582,532,50,0,582,Card,Delivered,40,1,1
O104757,10-12-2025,C02487,R131,Semi-Urban,D0474,601,35,50,586,UPI,Delivered,34,5,1
O104770,08-08-2025,C07157,R091,Metropolitan,D0505,417,35,0,452,UPI,Returned,31,4,1
O104773,09-11-2025,C00807,R352,Urban,D0191,460,30,50,440,UPI,Delivered,35,3,1
O104791,15-01-2023,C10437,R381,Metropolitan,D0585,405,40,75,370,Card,Delivered,44,3,0
O104812,02-05-2024,C18711,R444,Metropolitan,D0728,579,40,50,569,UPI,Delivered,30,3,0
O104813,13-03-2025,C16084,R534,Metropolitan,D1027,561,30,0,591,Wallet,Cancelled,39,5,1
O104819,03-07-2024,C06232,R181,Semi-Urban,D0432,601,30,0,631,UPI,Delivered,40,4,1
O104831,17-10-2024,C05331,R398,Semi-Urban,D0697,360,35,50,345,Card,Delivered,39,5,1
O104853,04-07-2025,C02127,R061,Semi-Urban,D0565,437,30,150,317,Card,Delivered,41,5,1
O104877,11-11-2024,C09061,R165,Urban,D0608,200,50,0,250,UPI,Delivered,39,5,1
O104926,06-08-2024,C02329,R355,Urban,D0850,888,35,30,893,Cash,Delivered,39,4,1
O104930,19-06-2024,C01141,R257,Semi-Urban,D0276,686,30,0,716,UPI,Delivered,39,5,0
O104942,26-05-2024,C04652,R523,Semi-Urban,D0613,549,35,0,584,Card,Delivered,39,4,0
O104955,12-12-2025,C01476,R119,Metropolitan,D0031,462,35,0,497,UPI,Delivered,36,2,1
O104966,04-02-2025,C20659,R347,Metropolitan,D0418,602,30,0,632,UPI,Delivered,40,5,0
O104972,21-04-2023,C02273,R071,Urban,D0520,431,35,0,466,UPI,Cancelled,32,4,0
O104974,24-02-2025,C00329,R321,Urban,D0176,643,35,0,678,UPI,Delivered,41,4,0
O104980,23-12-2025,C20145,R510,Metropolitan,D1052,526,30,0,556,UPI,Delivered,37,4,1
O104981,22-03-2025,C18307,R016,Metropolitan,D1022,721,30,0,751,UPI,Delivered,31,4,1
O104987,11-07-2025,C01133,R414,Urban,D0137,644,35,0,679,Card,Delivered,35,4,1
O104990,31-08-2024,C02053,R107,Semi-Urban,D0501,561,35,0,596,UPI,Cancelled,33,5,1
O105007,19-11-2024,C03820,R151,Semi-Urban,D0925,420,35,50,405,UPI,Delivered,35,2,1
O105011,07-08-2023,C12818,R459,Urban,D0341,730,40,0,770,UPI,Delivered,39,4,1
O105053,18-11-2023,C02452,R485,Semi-Urban,D0868,288,40,0,328,Cash,Delivered,34,5,1
O105092,27-09-2025,C03761,R273,Urban,D1078,881,40,50,871,Card,Delivered,39,5,0
O105113,15-05-2023,C17125,R187,Urban,D0116,538,40,0,578,Card,Delivered,31,4,0
O105137,28-01-2024,C04998,R257,Semi-Urban,D0227,741,35,100,676,Cash,Delivered,29,4,0
O105155,04-06-2025,C09464,R232,Metropolitan,D0300,482,35,0,517,Card,Delivered,34,4,0
O105157,12-04-2024,C03064,R494,Semi-Urban,D0039,320,40,0,360,Wallet,Delivered,31,4,0
O105164,19-06-2023,C07010,R166,Urban,D0238,390,30,0,420,UPI,Delivered,42,5,0
O105165,09-02-2024,C03379,R002,Semi-Urban,D0268,371,40,0,411,Wallet,Delivered,33,1,0
O105175,29-07-2023,C10356,R340,Urban,D0041,516,30,30,516,Card,Delivered,34,5,1
O105178,15-11-2024,C20107,R463,Metropolitan,D0985,799,35,0,834,Card,Delivered,25,3,1
O105191,23-03-2023,C15122,R141,Metropolitan,D0581,619,30,30,619,UPI,Delivered,41,4,1
O105200,09-05-2025,C03349,R206,Semi-Urban,D0138,531,30,0,561,UPI,Delivered,37,4,0
O105214,17-12-2024,C06595,R177,Metropolitan,D0075,743,40,0,783,Card,Delivered,31,4,1
O105220,07-07-2023,C11436,R335,Metropolitan,D0982,679,35,0,714,UPI,Delivered,43,4,1
O105232,21-06-2025,C20368,R171,Metropolitan,D1041,685,30,0,715,UPI,Delivered,25,5,0
O105233,29-01-2024,C07224,R298,Urban,D0951,485,35,0,520,UPI,Delivered,32,4,0
O105237,03-07-2023,C19688,R025,Metropolitan,D0972,458,50,150,358,Wallet,Delivered,39,5,1
O105241,02-04-2024,C00592,R441,Metropolitan,D0145,516,40,20,536,Card,Delivered,32,3,0
O105251,15-10-2023,C13975,R147,Urban,D0232,539,40,0,579,UPI,Delivered,25,5,1
